layer,matrix,frob_svmo_over_W,frob_lora_raw_over_W,frob_lora_scaled_over_W,kurt_base,kurt_svmo,kurt_lora_raw,kurt_lora_scaled,maxstd_base,maxstd_svmo,maxstd_lora_raw,maxstd_lora_scaled
16,v_proj,0.001405345625244081,0.024393757805228233,0.0014053460909053683,0.3849235412075112,0.38480534783631837,0.3844965596524625,0.3849227128441519,4.292523248116165,4.292525241992076,4.29129904007274,4.292499921637273
16,o_proj,0.00030105214682407677,0.024579839780926704,0.000301024760119617,1.1786879148471223,1.179305129909507,1.1765652575581629,1.1786854162557365,5.077812294896943,5.0783007877057225,5.076734732910053,5.077816814412
16,gate_proj,0.0006239334470592439,0.02410702593624592,0.0006244546384550631,0.6878430835687356,0.6880154691313887,0.6866606989149641,0.6878390722972019,4.339689616494449,4.340159939236831,4.339482605242991,4.33970451073078
16,up_proj,0.00019403008627705276,0.023788077756762505,0.0001940478541655466,0.4846962675932913,0.48470978804738307,0.4840803315642875,0.48469600332299634,4.277762473325813,4.277802819469275,4.27747179940187,4.277766046057183
16,down_proj,0.0002467124431859702,0.023621780797839165,0.00024678825866431,0.9606425786163594,0.9605120142310634,0.9592670298241791,0.9606418500785866,5.338365077757836,5.338246410654032,5.338233466333812,5.338376752613844
17,q_proj,0.0007447840762324631,0.023654576390981674,0.0007447778480127454,0.6971415548140456,0.6970545300195023,0.6959380197436879,0.6971398018752557,4.689246979980096,4.6893347635588025,4.687752142593554,4.689238909226965
17,k_proj,0.0008009541779756546,0.024484878405928612,0.0008009563316591084,0.8295023148931933,0.8295218553800777,0.8282697673282354,0.8295203521211099,4.735632008723386,4.735690514155047,4.735499999659264,4.735691920261978
17,v_proj,0.0009299738449044526,0.025437157601118088,0.0009299778030253947,0.6209409245436952,0.6211070346360332,0.6197179600221263,0.6209248058725945,4.485575495707604,4.485731306772962,4.483998180936998,4.4855636862206385
17,o_proj,8.49706120789051e-05,0.025295766070485115,8.496459486195818e-05,1.2381556831009168,1.2382855760503395,1.2360955859528109,1.2381555029199187,5.002024822683398,5.002120111307268,5.001132345468499,5.002027096651064
17,gate_proj,0.0007390197715722024,0.02530381642282009,0.0007390396203845739,0.688429114702361,0.6881608110405979,0.6872757073097083,0.6884322378353668,4.419149644247158,4.418447475444815,4.418979076540251,4.419169067645601
17,up_proj,0.00018490485672373325,0.02342967875301838,0.00018490436195861548,0.5671666087963821,0.5671709940523035,0.5664914497803332,0.5671667554133516,4.308116434814897,4.308146390166213,4.307770181135897,4.308119501271672
17,down_proj,7.954514876473695e-05,0.02341144159436226,7.96241220086813e-05,1.3786161990009624,1.3786665168648355,1.376266671218985,1.3786172298184438,5.714792898671831,5.7148443006237795,5.714157264317929,5.714795833438062
18,q_proj,0.0005991703947074711,0.024685807526111603,0.0005991134094074368,1.965261555210723,1.9652239210755,1.9587897510963492,1.9652932091049102,5.080020775199579,5.079800590732627,5.078593264279426,5.080031236880033
18,k_proj,0.0016788176726549864,0.023125866428017616,0.0016788215143606067,0.9348741537675898,0.9339901848171307,0.9336794647643891,0.9349012379485128,4.916454835325445,4.915440651652061,4.9164136710070405,4.916536146454876
18,v_proj,0.0004519874055404216,0.021963438019156456,0.0004519897629506886,0.6565143037228061,0.6566188532514605,0.6559601037795074,0.6565174880515352,4.538968378968747,4.539095211925726,4.537735614136617,4.538958892142595
